yearID,round,playerID,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
2015,NLDS2,baezpe01,LAN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,NLCS,baezpe01,LAN,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,NLDS2,baezpe01,LAN,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,NLCS,baezpe01,LAN,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,NLDS2,baezpe01,LAN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,WS,baezpe01,LAN,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,NLDS1,baezpe01,LAN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,NLCS,baezpe01,LAN,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,NLDS1,baezpe01,LAN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,WS,baezpe01,LAN,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,ALDS1,bakerbr01,BAL,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,NLDS2,bandaan01,LAN,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,NLCS,bandaan01,LAN,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,WS,bandaan01,LAN,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,NLDS1,banksta01,PHI,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,NLDS2,barneau01,LAN,NL,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,WS,barneau01,LAN,NL,7,23,2,4,1,0,0,2,0,0,0,5,0,1,0,1,0
2017,NLDS1,barneau01,LAN,NL,3,8,4,4,1,0,1,3,1,0,1,2,0,0,0,0,0
2017,NLCS,barneau01,LAN,NL,5,15,2,2,0,0,0,0,0,0,3,3,0,0,0,0,2
2018,NLCS,barneau01,LAN,NL,5,18,0,2,0,0,0,2,0,0,2,9,0,0,0,0,0
2018,WS,barneau01,LAN,NL,5,11,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0
2020,WS,barneau01,LAN,NL,5,13,2,2,0,0,1,2,0,1,2,3,0,0,1,0,0
2020,NLDS1,barneau01,LAN,NL,1,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2020,NLCS,barneau01,LAN,NL,3,7,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
2020,NLWC1,barneau01,LAN,NL,1,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0
2021,NLCS,barneau01,LAN,NL,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2021,NLDS2,barneau01,LAN,NL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022,NLDS2,barneau01,LAN,NL,2,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2023,NLDS2,barneau01,LAN,NL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,NLCS,barneau01,LAN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,ALDS1,barneda01,TOR,AL,3,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2016,ALCS,barneda01,TOR,AL,4,8,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0
2016,ALDS2,barnema01,BOS,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,ALDS1,barnema01,BOS,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,ALCS,barnema01,BOS,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,WS,barnema01,BOS,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,ALDS2,barnema01,BOS,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,ALDS1,barneto01,TEX,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,NLWC4,barnhtu01,CIN,NL,2,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2020,ALWC1,bassan01,TOR,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,ALWC2,bassan01,TOR,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,ALDS2,bassich01,OAK,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,ALWC4,bassich01,OAK,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,NLWC1,bassich01,NYN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,NLWC,bastaan01,PIT,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,NLWC1,bauerja01,MIL,NL,2,6,1,2,0,0,1,1,0,0,0,3,0,0,0,0,0
2016,ALCS,bauertr01,CLE,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,ALDS2,bauertr01,CLE,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,WS,bauertr01,CLE,AL,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,ALDS1,bauertr01,CLE,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,ALDS2,bauertr01,CLE,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,NLWC4,bauertr01,CIN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ALDS2,bautijo02,TOR,AL,5,22,3,6,2,0,2,5,0,0,1,2,0,0,0,0,0
2015,ALCS,bautijo02,TOR,AL,6,19,4,6,1,0,2,6,0,0,7,5,0,0,0,0,0
2016,ALWC,bautijo02,TOR,AL,1,3,1,1,0,0,1,1,0,0,1,2,0,0,0,0,0
2016,ALCS,bautijo02,TOR,AL,5,18,1,3,1,0,0,0,0,0,3,7,0,0,0,0,0
2016,ALDS1,bautijo02,TOR,AL,3,12,3,2,0,0,1,4,0,0,2,3,0,0,0,0,1
2021,ALDS2,bazsh01,TBA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,NLDS1,beatyma01,LAN,NL,4,8,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,NLCS,beatyma01,LAN,NL,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
2021,NLCS,beatyma01,LAN,NL,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,NLDS2,beatyma01,LAN,NL,4,5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2021,NLWC,beatyma01,LAN,NL,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,ALWC,belisma01,MIN,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,NLCS,bellaan01,PHI,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,NLDS1,bellaan01,PHI,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,WS,bellaan01,PHI,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,NLCS,bellico01,LAN,NL,5,22,3,7,2,0,1,2,1,0,1,6,0,0,0,0,1
2017,NLDS1,bellico01,LAN,NL,3,14,3,3,0,0,1,2,0,0,1,6,0,0,0,0,0
2017,WS,bellico01,LAN,NL,7,28,4,4,2,1,1,5,0,0,1,17,0,0,0,0,0
2018,NLCS,bellico01,LAN,NL,7,25,3,5,1,0,1,4,2,0,1,6,0,0,0,0,0
2018,WS,bellico01,LAN,NL,5,16,1,1,0,0,0,0,0,1,0,6,0,0,0,0,0
2018,NLDS2,bellico01,LAN,NL,4,11,1,0,0,0,0,0,2,0,4,4,0,0,0,0,0
2019,NLDS1,bellico01,LAN,NL,5,19,2,4,1,0,0,0,3,0,2,7,0,0,0,0,0
2020,WS,bellico01,LAN,NL,6,22,2,3,0,0,1,3,0,0,2,6,1,0,0,0,0
2020,NLCS,bellico01,LAN,NL,7,25,3,5,0,1,2,5,1,0,6,9,0,0,0,0,0
2020,NLDS1,bellico01,LAN,NL,3,12,2,4,0,1,1,5,0,0,2,3,1,0,0,0,0
2020,NLWC1,bellico01,LAN,NL,2,7,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
2021,NLCS,bellico01,LAN,NL,6,17,2,7,0,0,1,4,2,0,3,3,1,0,0,0,0
2021,NLWC,bellico01,LAN,NL,1,2,1,1,0,0,0,0,2,0,2,1,0,0,0,0,0
2021,NLDS2,bellico01,LAN,NL,5,15,2,4,1,0,0,3,1,0,0,7,0,0,0,0,0
2022,NLDS2,bellico01,LAN,NL,3,7,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0
2022,NLDS2,belljo02,SDN,NL,2,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2022,NLWC1,belljo02,SDN,NL,3,13,2,3,0,0,1,2,0,0,1,4,0,0,0,0,0
2022,NLCS,belljo02,SDN,NL,5,17,2,6,1,0,1,3,0,0,0,5,0,0,0,0,1
2023,NLWC2,belljo02,MIA,NL,2,8,1,4,2,0,0,1,0,0,0,1,0,0,0,0,0
2016,NLWC,beltbr01,SFN,NL,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2016,NLDS1,beltbr01,SFN,NL,4,15,1,2,0,0,0,2,0,0,1,4,0,0,0,2,0
2023,ALWC2,beltbr01,TOR,AL,2,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
2015,ALDS2,beltrad01,TEX,AL,3,9,0,4,0,0,0,1,0,0,1,1,0,0,0,0,0
2016,ALDS1,beltrad01,TEX,AL,3,11,1,2,1,0,0,0,0,0,1,2,0,0,0,0,1
2015,ALWC,beltrca01,NYA,AL,1,4,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
2016,ALDS1,beltrca01,TEX,AL,3,11,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0
2017,WS,beltrca01,HOU,AL,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,ALDS2,beltrca01,HOU,AL,3,5,0,2,1,0,0,1,0,0,1,1,0,0,0,0,0
2017,ALCS,beltrca01,HOU,AL,4,12,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0
2016,ALDS2,beninan01,BOS,AL,3,9,1,3,1,0,1,2,0,0,0,1,0,0,0,0,1
2017,ALDS2,beninan01,BOS,AL,4,16,2,4,0,0,1,2,0,0,1,3,0,0,0,0,1
2018,ALCS,beninan01,BOS,AL,5,24,4,5,2,0,0,1,0,0,0,7,0,0,0,0,0
2018,ALDS1,beninan01,BOS,AL,4,14,5,4,1,0,0,3,2,0,3,3,0,1,0,0,0
2018,WS,beninan01,BOS,AL,5,18,6,6,1,0,0,1,0,0,1,3,0,0,0,0,0
2022,ALDS1,bensowi01,CLE,AL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,ALWC,berrijo01,MIN,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ALDS2,berrijo01,MIN,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,ALWC3,berrijo01,MIN,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,ALWC2,berrijo01,TOR,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,NLDS2,bertijo01,MIA,NL,3,12,1,2,0,0,0,0,0,0,0,5,0,1,0,0,0
2020,NLWC3,bertijo01,MIA,NL,2,5,0,1,0,0,0,0,2,0,2,0,0,1,0,0,0
2023,NLWC2,bertijo01,MIA,NL,2,5,0,1,1,0,0,0,0,1,0,3,0,1,0,0,0
2024,ALDS2,bertijo01,NYA,AL,2,7,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0
2024,ALCS,bertijo01,NYA,AL,2,4,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1
2015,ALWC,betande01,NYA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,ALDS1,betande01,NYA,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,ALCS,betande01,NYA,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,ALDS1,betande01,NYA,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,ALWC,betande01,NYA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,ALWC1,bethach01,TBA,AL,2,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2023,ALWC1,bethach01,TBA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,ALDS2,bettsmo01,BOS,AL,3,10,1,2,1,0,0,0,0,0,2,1,0,0,0,0,1
2017,ALDS2,bettsmo01,BOS,AL,4,16,2,5,2,0,0,0,1,0,1,4,0,0,0,0,0
2018,ALDS1,bettsmo01,BOS,AL,4,16,3,3,1,0,0,2,0,0,3,4,2,0,0,0,0
2018,ALCS,bettsmo01,BOS,AL,5,23,5,5,2,0,0,1,0,0,1,2,0,1,0,0,0
2018,WS,bettsmo01,BOS,AL,5,23,5,5,1,0,1,1,1,0,3,6,2,0,0,0,0
2020,NLWC1,bettsmo01,LAN,NL,2,7,1,3,3,0,0,3,0,0,1,3,0,0,0,0,0
2020,NLDS1,bettsmo01,LAN,NL,3,12,5,4,2,0,0,1,1,0,2,2,0,0,0,1,0
2020,NLCS,bettsmo01,LAN,NL,7,26,4,7,1,0,0,1,1,0,5,4,0,0,0,0,1
2020,WS,bettsmo01,LAN,NL,6,26,5,7,2,0,2,3,4,0,2,7,0,0,0,0,0
2021,NLCS,bettsmo01,LAN,NL,6,23,4,4,1,0,0,1,4,0,4,3,0,0,0,0,1
2021,NLDS2,bettsmo01,LAN,NL,5,20,2,9,0,0,1,4,2,0,1,2,0,0,0,1,0
2021,NLWC,bettsmo01,LAN,NL,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,NLDS2,bettsmo01,LAN,NL,4,14,2,2,1,0,0,1,0,1,3,4,0,0,0,1,0
2023,NLDS2,bettsmo01,LAN,NL,3,11,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0
2024,NLDS2,bettsmo01,LAN,NL,5,18,4,4,0,0,2,3,0,0,3,3,2,0,0,0,0
2024,NLCS,bettsmo01,LAN,NL,6,26,6,9,4,0,2,9,2,0,5,5,0,0,0,0,0
2024,WS,bettsmo01,LAN,NL,5,18,4,5,1,0,0,4,0,0,3,2,1,0,0,2,1
2016,ALWC,biagijo01,TOR,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,ALDS1,biagijo01,TOR,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,ALCS,biagijo01,TOR,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,ALDS1,bibeeta01,CLE,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,ALCS,bibeeta01,CLE,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,ALWC1,bichebo01,TOR,AL,2,6,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
2022,ALWC2,bichebo01,TOR,AL,2,8,1,2,1,0,0,0,1,0,1,1,0,0,0,0,0
2023,ALWC2,bichebo01,TOR,AL,2,8,1,4,0,0,0,0,0,0,0,2,0,0,0,0,0
2021,NLDS2,bickfph01,LAN,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,NLCS,bickfph01,LAN,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,ALWC2,biebesh01,CLE,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,ALWC1,biebesh01,CLE,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,ALDS1,biebesh01,CLE,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,ALWC1,biggica01,TOR,AL,2,8,0,1,1,0,0,0,0,0,0,6,0,0,0,0,0
2023,ALWC2,biggica01,TOR,AL,2,8,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0
2015,ALWC,birdgr01,NYA,AL,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,ALDS1,birdgr01,NYA,AL,5,18,3,4,0,0,2,3,0,0,3,7,0,1,0,0,0
2017,ALCS,birdgr01,NYA,AL,7,20,2,5,2,0,1,2,0,0,8,8,1,0,0,0,0
2017,ALWC,birdgr01,NYA,AL,1,3,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0
2016,NLDS1,blachty01,SFN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,NLWC,blackch02,COL,NL,1,4,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2018,NLDS1,blackch02,COL,NL,3,12,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2018,NLWC,blackch02,COL,NL,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2024,ALWC2,blancda02,KCA,AL,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016,NLDS1,blancgr01,SFN,NL,4,8,1,1,1,0,0,1,0,0,1,2,0,0,1,0,1
2017,NLDS1,blancgr01,ARI,NL,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2024,ALWC1,blancro01,HOU,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,NLCS,blantjo01,LAN,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,NLDS2,blantjo01,LAN,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,NLDS2,bleieri01,MIA,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,NLWC3,bleieri01,MIA,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,ALDS2,bogaexa01,BOS,AL,3,12,1,3,0,0,0,0,0,0,0,4,0,0,0,0,0
2017,ALDS2,bogaexa01,BOS,AL,4,17,2,1,0,0,1,1,0,0,1,4,0,0,0,0,0
2018,ALCS,bogaexa01,BOS,AL,5,19,1,5,1,0,0,3,0,0,3,1,0,0,0,0,1
2018,ALDS1,bogaexa01,BOS,AL,4,17,2,5,0,0,1,2,0,0,1,1,0,0,0,1,0
2018,WS,bogaexa01,BOS,AL,5,22,2,3,1,0,0,2,0,0,3,6,1,0,0,0,2
2021,ALDS2,bogaexa01,BOS,AL,4,18,3,6,0,0,1,2,0,0,1,3,0,0,0,0,1
2021,ALWC,bogaexa01,BOS,AL,1,2,2,1,0,0,1,2,0,0,2,1,0,0,0,0,0
2021,ALCS,bogaexa01,BOS,AL,6,26,2,5,2,0,1,2,0,0,2,10,0,0,0,0,0
2024,NLDS2,bogaexa01,SDN,NL,5,17,2,4,1,0,1,4,0,0,2,3,0,0,0,0,0
2024,NLWC2,bogaexa01,SDN,NL,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,NLCS,bohmal01,PHI,NL,5,17,2,3,1,0,0,2,0,0,0,7,0,1,0,0,0
2022,NLDS1,bohmal01,PHI,NL,4,15,1,2,0,0,0,2,0,0,0,2,0,0,0,1,1
2022,WS,bohmal01,PHI,NL,6,21,2,6,2,0,1,3,0,0,2,7,0,0,0,0,0
2022,NLWC2,bohmal01,PHI,NL,2,5,1,2,2,0,0,1,0,1,2,0,1,1,0,0,0
2023,NLCS,bohmal01,PHI,NL,7,25,3,7,1,0,1,4,0,0,2,3,0,1,0,0,0
2023,NLDS1,bohmal01,PHI,NL,4,13,1,2,0,0,0,1,0,0,4,5,0,0,0,0,2
2023,NLWC2,bohmal01,PHI,NL,2,8,1,2,2,0,0,1,0,0,0,1,0,0,0,0,0
2024,NLDS1,bohmal01,PHI,NL,4,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2020,ALWC1,borucry01,TOR,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,NLWC,boteda01,CHN,NL,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2020,NLWC3,boteda01,CHN,NL,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2016,ALWC,bournmi01,BAL,AL,1,4,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0
2020,NLWC3,boxbebr01,MIA,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,NLDS2,boxbebr01,MIA,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,NLDS1,boxbebr01,MIL,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,ALDS2,boydma01,SEA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,ALDS1,boydma01,CLE,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,ALCS,boydma01,CLE,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,ALWC,brachbr01,BAL,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,NLDS2,brachbr01,ATL,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,ALDS1,bradfco01,TEX,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,WS,bradfco01,TEX,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,ALDS1,bradiky01,BAL,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,NLWC,bradlar01,ARI,NL,1,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0
2017,NLDS1,bradlar01,ARI,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,NLWC4,bradlar01,CIN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,ALDS2,bradlja02,BOS,AL,3,10,0,1,0,0,0,0,0,0,0,7,0,1,0,0,0
2017,ALDS2,bradlja02,BOS,AL,4,15,1,3,0,0,1,5,0,0,0,6,0,0,0,0,1
2018,ALDS1,bradlja02,BOS,AL,4,12,2,2,1,0,0,0,1,0,3,3,0,0,0,0,0
2018,ALCS,bradlja02,BOS,AL,5,15,3,3,1,0,2,9,0,1,4,3,0,1,0,0,0
2018,WS,bradlja02,BOS,AL,5,13,1,3,0,0,1,1,0,1,2,3,0,0,0,0,1
2021,NLDS1,bradlja02,MIL,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,ALWC2,bradlja02,TOR,AL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,ALDS1,brantmi02,CLE,AL,3,11,0,1,0,0,0,0,0,0,1,4,0,0,0,0,1
2018,ALDS2,brantmi02,CLE,AL,3,10,0,2,0,0,0,1,0,0,1,1,0,0,0,1,0
2019,ALCS,brantmi02,HOU,AL,6,23,1,7,0,0,0,1,0,0,4,4,0,0,0,0,1
2019,ALDS1,brantmi02,HOU,AL,5,19,3,4,0,0,1,1,0,0,1,5,0,0,0,0,0
2019,WS,brantmi02,HOU,AL,7,28,3,9,0,0,0,2,1,0,4,3,2,0,0,0,0
2020,ALCS,brantmi02,HOU,AL,7,26,2,9,0,0,1,4,1,0,4,5,0,1,0,0,1
2020,ALDS2,brantmi02,HOU,AL,4,19,6,7,1,0,2,5,0,0,0,2,0,0,0,0,2
2020,ALWC3,brantmi02,HOU,AL,2,7,2,2,1,0,0,2,0,0,2,2,0,0,0,0,0
2021,ALCS,brantmi02,HOU,AL,6,26,3,7,1,0,0,4,0,0,0,5,0,0,0,0,1
2021,ALDS1,brantmi02,HOU,AL,4,19,0,7,1,0,0,4,1,0,0,5,0,0,1,0,0
2021,WS,brantmi02,HOU,AL,6,24,1,8,2,0,0,1,0,0,3,4,0,0,0,0,2
2023,ALCS,brantmi02,HOU,AL,3,11,0,2,1,0,0,1,0,0,3,2,0,0,0,0,2
2023,ALDS2,brantmi02,HOU,AL,2,7,0,2,0,0,0,0,1,0,1,2,0,0,0,0,0
2022,ALWC2,brashma01,SEA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,ALDS2,brashma01,SEA,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,WS,brasiry01,BOS,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,ALCS,brasiry01,BOS,AL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,ALDS1,brasiry01,BOS,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,ALCS,brasiry01,BOS,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,ALWC,brasiry01,BOS,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,ALDS2,brasiry01,BOS,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,NLDS2,brasiry01,LAN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,NLDS2,brasiry01,LAN,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,NLCS,brasiry01,LAN,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,WS,brasiry01,LAN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,NLDS1,braunry02,MIL,NL,3,13,1,5,0,0,0,0,1,0,0,4,0,0,0,0,0
2018,NLCS,braunry02,MIL,NL,7,29,1,7,2,0,0,4,1,0,2,9,0,0,0,0,0
2019,NLWC,braunry02,MIL,NL,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,NLWC1,braunry02,MIL,NL,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2023,NLWC2,brazohu01,MIA,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,NLCS,brebbjo01,SLN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,NLDS2,brebbjo01,SLN,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,WS,bregmal01,HOU,AL,7,30,6,7,1,0,2,5,1,0,2,4,0,0,0,1,1
2017,ALDS2,bregmal01,HOU,AL,4,18,3,4,1,0,2,2,0,0,0,3,0,0,0,0,0
2017,ALCS,bregmal01,HOU,AL,7,24,2,4,1,0,0,3,0,0,3,3,0,0,0,0,1
2018,ALCS,bregmal01,HOU,AL,5,15,3,2,1,0,0,1,0,1,7,3,0,2,0,0,0
2018,ALDS2,bregmal01,HOU,AL,3,9,5,5,1,0,2,4,0,0,4,1,1,1,0,0,0
2019,WS,bregmal01,HOU,AL,7,29,3,6,0,0,3,8,0,0,2,5,0,0,0,0,0
2019,ALDS1,bregmal01,HOU,AL,5,17,6,6,2,0,1,3,1,0,3,6,0,0,0,0,0
2019,ALCS,bregmal01,HOU,AL,6,18,4,3,1,0,0,1,0,0,7,2,1,1,0,0,1
2020,ALCS,bregmal01,HOU,AL,7,28,0,4,0,0,0,0,0,0,1,5,0,1,0,0,3
2020,ALDS2,bregmal01,HOU,AL,4,15,5,6,1,0,1,2,0,0,2,1,0,1,0,0,0
2020,ALWC3,bregmal01,HOU,AL,2,7,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
