playerID,yearID,stint,teamID,lgID,POS,G,GS,InnOuts,PO,A,E,DP,PB,WP,SB,CS,ZR
rendoan01,2024,1,LAA,AL,3B,50,49,1269,35,87,5,9,,,,,
renfrhu01,2016,1,SDN,NL,OF,9,8,221,14,1,2,0,,,,,
renfrhu01,2017,1,SDN,NL,OF,120,117,3045,204,9,9,1,,,,,
renfrhu01,2018,1,SDN,NL,OF,103,95,2565,192,6,8,1,,,,,
renfrhu01,2019,1,SDN,NL,OF,127,111,2994,221,13,2,3,,,,,
renfrhu01,2020,1,TBA,AL,1B,2,1,27,5,2,0,0,,,,,
renfrhu01,2020,1,TBA,AL,OF,39,32,855,60,1,3,0,,,,,
renfrhu01,2021,1,BOS,AL,OF,142,139,3639,253,16,12,3,,,,,
renfrhu01,2022,1,MIL,NL,1B,1,0,3,0,0,0,0,,,,,
renfrhu01,2022,1,MIL,NL,OF,118,118,3131,210,11,4,2,,,,,
renfrhu01,2023,2,CIN,NL,OF,6,5,135,11,0,0,0,,,,,
renfrhu01,2023,1,LAA,AL,1B,5,5,117,23,2,0,1,,,,,
renfrhu01,2023,1,LAA,AL,OF,122,112,3024,216,8,5,3,,,,,
renfrhu01,2024,1,KCA,AL,1B,1,0,3,1,0,0,1,,,,,
renfrhu01,2024,1,KCA,AL,OF,116,105,2801,200,9,2,2,,,,,
rengilu01,2019,1,LAA,AL,2B,104,90,2456,165,218,9,58,,,,,
rengilu01,2019,1,LAA,AL,SS,12,11,249,17,28,3,2,,,,,
rengilu01,2020,1,LAA,AL,2B,32,26,713,40,62,2,11,,,,,
rengilu01,2020,1,LAA,AL,3B,1,0,6,2,1,0,1,,,,,
rengilu01,2020,1,LAA,AL,SS,1,0,12,0,1,1,0,,,,,
rengilu01,2021,1,LAA,AL,2B,4,3,78,7,9,1,2,,,,,
rengilu01,2021,1,LAA,AL,3B,12,9,249,2,22,5,4,,,,,
rengilu01,2021,1,LAA,AL,SS,26,25,681,30,74,2,16,,,,,
rengilu01,2021,1,LAA,AL,OF,14,9,264,24,0,1,0,,,,,
rengilu01,2022,1,LAA,AL,2B,99,76,2079,139,210,8,66,,,,,
rengilu01,2022,1,LAA,AL,3B,39,26,752,26,54,5,7,,,,,
rengilu01,2022,1,LAA,AL,SS,19,16,297,11,21,2,3,,,,,
rengilu01,2022,1,LAA,AL,OF,5,1,45,2,0,0,0,,,,,
rengilu01,2023,1,LAA,AL,2B,65,49,1320,97,108,3,32,,,,,
rengilu01,2023,1,LAA,AL,3B,23,16,439,11,35,2,6,,,,,
rengilu01,2023,1,LAA,AL,SS,37,23,609,26,43,6,8,,,,,
rengilu01,2023,1,LAA,AL,OF,21,17,402,39,1,1,0,,,,,
rengilu01,2024,1,LAA,AL,2B,31,28,734,57,59,3,20,,,,,
rengilu01,2024,1,LAA,AL,3B,48,42,1104,30,89,3,8,,,,,
rengilu01,2024,1,LAA,AL,SS,1,1,27,0,2,0,1,,,,,
rengilu01,2024,1,LAA,AL,OF,1,0,3,0,0,0,0,,,,,
reverbe01,2015,1,PHI,NL,OF,91,84,2248,198,5,0,2,,,,,
reverbe01,2015,2,TOR,AL,OF,56,56,1476,97,0,0,0,,,,,
reverbe01,2016,1,WAS,NL,OF,87,80,2141,170,2,2,1,,,,,
reverbe01,2017,1,LAA,AL,OF,82,66,1844,148,5,3,1,,,,,
reyesal02,2016,1,SLN,NL,P,12,5,138,0,4,2,0,,,,,
reyesal02,2018,1,SLN,NL,P,1,1,12,0,1,0,0,,,,,
reyesal02,2019,1,SLN,NL,P,4,0,9,0,0,0,0,,,,,
reyesal02,2020,1,SLN,NL,P,15,1,59,3,1,0,0,,,,,
reyesal02,2021,1,SLN,NL,P,69,0,217,4,7,2,1,,,,,
reyesde02,2022,1,BAL,AL,P,3,1,23,0,1,0,0,,,,,
reyesde02,2023,1,NYN,NL,P,9,3,59,3,0,0,0,,,,,
reyesfr01,2018,1,SDN,NL,OF,75,71,1654,107,2,2,0,,,,,
reyesfr01,2019,2,CLE,AL,OF,3,3,48,4,0,0,0,,,,,
reyesfr01,2019,1,SDN,NL,OF,83,83,1934,160,3,5,1,,,,,
reyesfr01,2020,1,CLE,AL,OF,1,1,15,0,0,0,0,,,,,
reyesfr01,2021,1,CLE,AL,OF,11,11,228,14,2,0,0,,,,,
reyesfr01,2022,2,CHN,NL,P,1,0,3,0,0,0,0,,,,,
reyesfr01,2022,2,CHN,NL,OF,1,1,15,2,0,0,0,,,,,
reyesfr01,2022,1,CLE,AL,OF,13,11,270,23,1,0,0,,,,,
reyesfr01,2023,1,KCA,AL,OF,5,4,96,6,0,0,0,,,,,
reyesge01,2019,1,SDN,NL,P,27,0,78,2,2,0,0,,,,,
reyesge01,2022,1,LAA,AL,P,2,0,6,0,0,0,0,,,,,
reyesge01,2023,1,LAA,AL,P,8,0,29,0,1,0,0,,,,,
reyesge01,2024,1,OAK,AL,P,3,0,12,0,0,0,0,,,,,
reyesje01,2018,1,CIN,NL,P,5,0,17,1,0,0,0,,,,,
reyesjo01,2015,2,COL,NL,SS,47,47,1214,63,161,3,32,,,,,
reyesjo01,2015,1,TOR,AL,SS,69,69,1774,84,177,13,38,,,,,
reyesjo01,2016,1,NYN,NL,3B,50,50,1281,26,83,6,6,,,,,
reyesjo01,2016,1,NYN,NL,SS,13,10,300,9,26,0,5,,,,,
reyesjo01,2017,1,NYN,NL,2B,28,23,622,39,54,0,14,,,,,
reyesjo01,2017,1,NYN,NL,3B,36,31,837,18,59,5,3,,,,,
reyesjo01,2017,1,NYN,NL,SS,80,71,1891,75,182,3,34,,,,,
reyesjo01,2017,1,NYN,NL,OF,2,1,19,0,0,0,0,,,,,
reyesjo01,2018,1,NYN,NL,P,1,0,3,0,0,0,0,,,,,
reyesjo01,2018,1,NYN,NL,2B,13,8,278,9,21,3,3,,,,,
reyesjo01,2018,1,NYN,NL,3B,28,21,600,12,29,2,3,,,,,
reyesjo01,2018,1,NYN,NL,SS,25,19,510,15,48,3,6,,,,,
reyesjo03,2015,1,LAA,AL,P,1,0,1,0,0,0,0,,,,,
reyesjo03,2016,1,MIA,NL,P,1,0,6,0,0,0,0,,,,,
reyespa01,2018,1,PIT,NL,2B,1,0,15,0,1,0,0,,,,,
reyespa01,2018,1,PIT,NL,3B,3,2,62,2,5,1,0,,,,,
reyespa01,2018,1,PIT,NL,OF,12,11,309,22,2,1,1,,,,,
reyespa01,2019,1,PIT,NL,2B,7,3,101,0,7,1,1,,,,,
reyespa01,2019,1,PIT,NL,3B,2,1,30,1,5,1,0,,,,,
reyespa01,2019,1,PIT,NL,SS,2,0,18,0,3,0,0,,,,,
reyespa01,2019,1,PIT,NL,OF,45,24,751,43,2,0,0,,,,,
reyespa01,2021,1,MIL,NL,2B,2,2,48,1,3,0,0,,,,,
reyespa01,2021,1,MIL,NL,3B,28,12,389,5,23,1,2,,,,,
reyespa01,2021,1,MIL,NL,SS,2,2,48,3,4,0,1,,,,,
reyespa01,2021,1,MIL,NL,OF,1,0,6,1,0,0,0,,,,,
reyespa01,2022,1,MIL,NL,P,1,0,3,0,0,0,0,,,,,
reyespa01,2022,1,MIL,NL,3B,2,1,33,1,6,0,2,,,,,
reyespa01,2022,1,MIL,NL,SS,3,2,75,0,3,1,0,,,,,
reyespa01,2023,1,BOS,AL,P,2,0,6,0,1,0,0,,,,,
reyespa01,2023,1,BOS,AL,1B,2,0,5,0,0,0,0,,,,,
reyespa01,2023,1,BOS,AL,2B,30,21,588,32,34,4,5,,,,,
reyespa01,2023,1,BOS,AL,3B,4,0,39,0,2,0,0,,,,,
reyespa01,2023,1,BOS,AL,SS,31,25,625,36,67,3,12,,,,,
reyespa01,2024,1,BOS,AL,P,1,0,3,0,0,0,0,,,,,
reyespa01,2024,1,BOS,AL,1B,2,1,30,8,2,0,1,,,,,
reyespa01,2024,1,BOS,AL,2B,9,4,117,5,17,0,2,,,,,
reyespa01,2024,1,BOS,AL,3B,11,9,235,6,17,4,1,,,,,
reyespa01,2024,1,BOS,AL,SS,2,1,41,1,2,0,0,,,,,
reyesvi01,2018,1,DET,AL,OF,63,53,1491,111,4,0,1,,,,,
reyesvi01,2019,1,DET,AL,OF,67,63,1698,147,7,1,1,,,,,
reyesvi01,2020,1,DET,AL,OF,56,50,1300,117,0,1,0,,,,,
reyesvi01,2021,1,DET,AL,OF,62,56,1510,115,2,1,0,,,,,
reyesvi01,2022,1,DET,AL,OF,83,77,2044,161,2,2,0,,,,,
reynobr01,2019,1,PIT,NL,OF,129,122,3165,237,4,4,0,,,,,
reynobr01,2020,1,PIT,NL,OF,53,51,1305,95,5,2,1,,,,,
reynobr01,2021,1,PIT,NL,OF,153,148,3818,354,4,2,1,,,,,
reynobr01,2022,1,PIT,NL,OF,128,126,3219,282,2,2,1,,,,,
reynobr01,2023,1,PIT,NL,OF,137,125,3237,220,1,2,0,,,,,
reynobr01,2024,1,PIT,NL,OF,140,133,3521,241,11,2,2,,,,,
reynoma01,2015,1,SLN,NL,1B,100,72,2124,680,44,6,72,,,,,
reynoma01,2015,1,SLN,NL,2B,1,0,9,1,1,0,1,,,,,
reynoma01,2015,1,SLN,NL,3B,22,17,430,7,19,3,3,,,,,
reynoma01,2015,1,SLN,NL,OF,6,5,126,10,0,0,0,,,,,
reynoma01,2016,1,COL,NL,1B,115,102,2721,939,79,7,91,,,,,
reynoma01,2016,1,COL,NL,2B,1,0,3,0,0,0,0,,,,,
reynoma01,2017,1,COL,NL,1B,138,132,3519,1218,62,6,131,,,,,
reynoma01,2017,1,COL,NL,OF,1,0,1,0,0,0,0,,,,,
reynoma01,2018,1,WAS,NL,P,1,0,1,0,0,0,0,,,,,
reynoma01,2018,1,WAS,NL,1B,45,36,1065,316,20,2,35,,,,,
reynoma01,2018,1,WAS,NL,2B,1,0,6,0,1,0,0,,,,,
reynoma01,2018,1,WAS,NL,3B,10,7,191,7,14,3,0,,,,,
reynoma01,2018,1,WAS,NL,OF,2,0,1,0,0,0,0,,,,,
reynoma01,2019,1,COL,NL,P,1,0,3,0,0,0,0,,,,,
reynoma01,2019,1,COL,NL,1B,32,29,702,217,13,1,29,,,,,
reynoma02,2015,1,ARI,NL,P,18,0,41,0,2,0,0,,,,,
reynoma02,2016,1,SFN,NL,P,8,0,18,0,0,0,0,,,,,
reynoma03,2016,1,NYN,NL,2B,4,2,54,1,3,0,0,,,,,
reynoma03,2016,1,NYN,NL,3B,7,1,50,2,5,0,0,,,,,
reynoma03,2016,1,NYN,NL,SS,21,15,448,23,47,2,13,,,,,
reynoma03,2016,1,NYN,NL,OF,1,1,18,2,0,0,0,,,,,
reynoma03,2017,1,NYN,NL,1B,3,1,27,6,0,0,0,,,,,
reynoma03,2017,1,NYN,NL,2B,8,3,86,2,10,0,1,,,,,
reynoma03,2017,1,NYN,NL,3B,23,10,330,6,21,0,2,,,,,
reynoma03,2017,1,NYN,NL,SS,10,4,129,6,15,1,2,,,,,
reynoma03,2017,1,NYN,NL,OF,8,4,124,8,0,0,0,,,,,
reynoma03,2018,1,WAS,NL,3B,4,1,51,1,2,0,0,,,,,
reynoma03,2020,1,KCA,AL,3B,3,3,72,3,2,0,0,,,,,
reynoma03,2022,2,CIN,NL,P,2,0,4,0,0,0,0,,,,,
reynoma03,2022,2,CIN,NL,1B,13,6,191,72,9,0,7,,,,,
reynoma03,2022,2,CIN,NL,2B,36,29,774,47,62,5,13,,,,,
reynoma03,2022,2,CIN,NL,3B,14,6,206,6,11,0,2,,,,,
reynoma03,2022,2,CIN,NL,SS,23,19,510,26,53,1,5,,,,,
reynoma03,2022,2,CIN,NL,OF,14,7,189,18,0,0,0,,,,,
reynoma03,2022,1,NYN,NL,OF,1,0,6,0,0,0,0,,,,,
reynoma03,2023,1,CIN,NL,1B,1,0,9,1,1,1,0,,,,,
reynoma03,2023,1,CIN,NL,3B,2,1,24,0,0,0,0,,,,,
reynose01,2024,1,SDN,NL,P,9,0,33,0,0,0,0,,,,,
rhameja01,2017,1,NYN,NL,P,9,0,27,0,3,0,0,,,,,
rhameja01,2018,1,NYN,NL,P,30,0,97,1,1,0,0,,,,,
rhameja01,2019,1,NYN,NL,P,5,0,19,0,2,0,0,,,,,
ribalor01,2024,1,WAS,NL,P,4,0,10,0,0,0,0,,,,,
ricebe01,2024,1,NYA,AL,C,1,0,3,0,0,0,0,0,0,0,0,
ricebe01,2024,1,NYA,AL,1B,49,41,1047,273,14,2,21,,,,,
richacl01,2015,1,CHN,NL,P,23,3,127,5,13,0,1,,,,,
richacl01,2016,1,CHN,NL,P,25,0,42,0,6,0,0,,,,,
richacl01,2016,2,SDN,NL,P,11,9,161,2,12,4,0,,,,,
richacl01,2017,1,SDN,NL,P,32,32,592,7,36,0,3,,,,,
richacl01,2018,1,SDN,NL,P,27,27,476,3,38,3,0,,,,,
richacl01,2019,1,TOR,AL,P,10,10,136,5,13,1,1,,,,,
richaga01,2015,1,LAA,AL,P,32,32,622,17,29,3,2,,,,,
richaga01,2016,1,LAA,AL,P,6,6,104,0,5,2,0,,,,,
richaga01,2017,1,LAA,AL,P,6,6,83,4,4,0,0,,,,,
richaga01,2018,1,LAA,AL,P,16,16,229,3,4,1,0,,,,,
richaga01,2019,1,SDN,NL,P,3,3,26,0,1,0,0,,,,,
richaga01,2020,1,SDN,NL,P,14,10,154,7,3,0,0,,,,,
richaga01,2021,1,BOS,AL,P,40,22,410,7,11,2,2,,,,,
richaga01,2022,1,TEX,AL,P,32,2,128,2,1,0,0,,,,,
richaly01,2023,1,CIN,NL,P,4,4,50,1,0,0,1,,,,,
richaly01,2024,1,CIN,NL,P,1,0,2,0,0,0,0,,,,,
richatr01,2018,1,MIA,NL,P,25,25,379,7,13,0,1,,,,,
richatr01,2019,1,MIA,NL,P,23,20,336,10,11,2,1,,,,,
richatr01,2019,2,TBA,AL,P,7,3,70,0,3,1,0,,,,,
richatr01,2020,1,TBA,AL,P,9,4,96,0,3,0,1,,,,,
richatr01,2021,2,MIL,NL,P,15,0,59,1,2,0,0,,,,,
richatr01,2021,1,TBA,AL,P,6,0,36,0,0,0,0,,,,,
richatr01,2021,3,TOR,AL,P,32,0,98,0,4,0,0,,,,,
richatr01,2022,1,TOR,AL,P,62,4,192,3,2,0,1,,,,,
richatr01,2023,1,TOR,AL,P,56,3,218,5,2,0,1,,,,,
richatr01,2024,2,MIN,AL,P,10,0,39,1,0,1,0,,,,,
richatr01,2024,1,TOR,AL,P,45,2,157,1,2,2,0,,,,,
rickajo01,2016,1,BAL,AL,OF,82,64,1779,127,6,0,0,,,,,
rickajo01,2017,1,BAL,AL,OF,107,57,1811,135,5,2,2,,,,,
rickajo01,2018,1,BAL,AL,OF,78,56,1544,116,8,1,2,,,,,
rickajo01,2019,1,BAL,AL,OF,40,33,875,83,0,2,0,,,,,
rickajo01,2019,2,SFN,NL,OF,21,12,328,25,0,0,0,,,,,
rickajo01,2020,1,SFN,NL,OF,3,3,60,4,0,0,0,,,,,
riddljt01,2017,1,MIA,NL,SS,69,61,1684,81,177,8,33,,,,,
riddljt01,2018,1,MIA,NL,SS,95,75,2074,115,227,6,47,,,,,
riddljt01,2019,1,MIA,NL,SS,12,7,213,9,13,2,1,,,,,
riddljt01,2019,1,MIA,NL,OF,31,26,706,60,3,0,1,,,,,
riddljt01,2020,1,PIT,NL,1B,1,0,6,2,0,0,0,,,,,
riddljt01,2020,1,PIT,NL,2B,1,1,24,0,2,0,0,,,,,
riddljt01,2020,1,PIT,NL,3B,11,10,264,7,16,3,2,,,,,
riddljt01,2020,1,PIT,NL,SS,3,2,60,6,5,1,2,,,,,
riddljt01,2020,1,PIT,NL,OF,6,6,144,9,0,0,0,,,,,
riddljt01,2021,1,MIN,AL,SS,3,2,48,0,6,0,1,,,,,
riddljt01,2022,1,CIN,NL,3B,1,1,27,2,4,0,0,,,,,
ridinst01,2021,1,NYA,AL,P,5,0,15,1,0,1,0,,,,,
riefecj01,2015,1,TBA,AL,P,17,0,44,0,1,0,0,,,,,
rienzan01,2015,1,MIA,NL,P,14,0,59,0,2,0,0,,,,,
rileyau01,2019,1,ATL,NL,1B,6,3,122,33,2,1,6,,,,,
rileyau01,2019,1,ATL,NL,3B,5,4,114,4,9,0,0,,,,,
rileyau01,2019,1,ATL,NL,OF,60,60,1466,89,3,4,1,,,,,
rileyau01,2020,1,ATL,NL,1B,4,2,63,14,3,1,1,,,,,
rileyau01,2020,1,ATL,NL,3B,46,45,1150,31,95,6,6,,,,,
rileyau01,2020,1,ATL,NL,OF,4,4,81,4,0,0,0,,,,,
rileyau01,2021,1,ATL,NL,1B,10,3,140,40,3,0,8,,,,,
rileyau01,2021,1,ATL,NL,3B,156,153,3980,89,300,14,18,,,,,
rileyau01,2021,1,ATL,NL,OF,1,0,6,0,0,0,0,,,,,
rileyau01,2022,1,ATL,NL,1B,1,1,21,7,2,2,0,,,,,
rileyau01,2022,1,ATL,NL,3B,159,157,4224,97,283,14,20,,,,,
rileyau01,2023,1,ATL,NL,3B,159,159,4236,95,287,11,38,,,,,
rileyau01,2024,1,ATL,NL,3B,109,109,2881,60,178,10,17,,,,,
riosal01,2015,1,KCA,AL,OF,105,105,2744,215,4,3,0,,,,,
riosed01,2019,1,LAN,NL,1B,12,5,176,46,3,0,4,,,,,
riosed01,2019,1,LAN,NL,3B,5,2,66,3,2,1,0,,,,,
riosed01,2019,1,LAN,NL,OF,1,0,3,0,0,0,0,,,,,
riosed01,2020,1,LAN,NL,1B,6,5,117,41,1,0,4,,,,,
riosed01,2020,1,LAN,NL,3B,21,14,420,9,22,2,2,,,,,
riosed01,2021,1,LAN,NL,1B,10,5,166,50,6,0,3,,,,,
riosed01,2021,1,LAN,NL,3B,6,5,138,2,9,1,0,,,,,
riosed01,2021,1,LAN,NL,OF,2,1,25,0,0,0,0,,,,,
riosed01,2022,1,LAN,NL,1B,4,0,27,5,1,0,1,,,,,
riosed01,2022,1,LAN,NL,3B,4,1,33,2,4,0,0,,,,,
riosed01,2023,1,CHN,NL,3B,5,0,24,0,1,0,0,,,,,
riosed01,2024,1,CIN,NL,1B,3,2,51,12,0,0,2,,,,,
riosya01,2017,1,PHI,NL,P,13,0,49,0,0,0,0,,,,,
riosya01,2018,1,PHI,NL,P,36,0,108,3,5,1,2,,,,,
riosya01,2019,1,PHI,NL,P,4,0,8,1,0,1,0,,,,,
riosya01,2019,2,PIT,NL,P,10,0,31,0,1,0,0,,,,,
riosya01,2020,1,PIT,NL,P,3,0,12,1,1,0,1,,,,,
riosya01,2021,2,BOS,AL,P,20,0,73,0,5,0,0,,,,,
riosya01,2021,1,SEA,AL,P,3,0,9,0,1,0,0,,,,,
riosya01,2023,1,OAK,AL,P,3,0,5,0,0,0,0,,,,,
rivasal01,2021,1,CHN,NL,1B,5,3,84,28,1,0,5,,,,,
rivasal01,2021,1,CHN,NL,OF,10,8,204,12,0,1,0,,,,,
rivasal01,2022,1,CHN,NL,1B,92,73,1939,608,33,1,57,,,,,
rivasal01,2022,1,CHN,NL,OF,3,0,18,2,0,0,0,,,,,
rivasal01,2023,2,PIT,NL,1B,39,27,764,215,25,1,24,,,,,
rivasal01,2023,2,PIT,NL,OF,1,0,3,0,0,0,0,,,,,
rivasal01,2023,1,SDN,NL,1B,8,5,132,37,4,0,6,,,,,
rivasle01,2024,1,SEA,AL,P,2,0,6,0,0,0,0,,,,,
rivasle01,2024,1,SEA,AL,2B,11,2,111,2,10,0,0,,,,,
rivasle01,2024,1,SEA,AL,3B,2,0,6,0,1,0,0,,,,,
rivasle01,2024,1,SEA,AL,SS,26,21,540,17,43,2,8,,,,,
rivaswe01,2021,1,SDN,NL,C,24,20,506,152,9,0,1,0,,11,4,
riverem01,2021,1,KCA,AL,1B,1,1,27,7,0,0,0,,,,,
riverem01,2021,1,KCA,AL,3B,28,26,667,23,48,5,3,,,,,
riverem01,2022,2,ARI,NL,1B,4,3,78,15,2,0,0,,,,,
riverem01,2022,2,ARI,NL,3B,29,27,716,18,49,0,0,,,,,
riverem01,2022,1,KCA,AL,1B,1,0,3,2,1,0,0,,,,,
riverem01,2022,1,KCA,AL,3B,57,53,1389,39,123,4,14,,,,,
riverem01,2023,1,ARI,NL,1B,12,5,174,57,4,1,8,,,,,
riverem01,2023,1,ARI,NL,3B,65,54,1410,34,80,3,9,,,,,
riverem01,2024,2,BAL,AL,1B,8,3,90,30,2,0,1,,,,,
riverem01,2024,2,BAL,AL,3B,20,14,407,11,17,1,2,,,,,
riverem01,2024,1,MIA,NL,P,4,0,12,1,0,0,0,,,,,
riverem01,2024,1,MIA,NL,1B,13,8,210,62,2,0,5,,,,,
riverem01,2024,1,MIA,NL,3B,77,51,1426,33,110,3,12,,,,,
riverfe01,2015,1,WAS,NL,P,49,0,145,2,8,0,0,,,,,
riverfe01,2016,2,PIT,NL,P,28,0,82,0,4,0,1,,,,,
riverfe01,2016,1,WAS,NL,P,47,0,149,1,8,1,1,,,,,
riverfe01,2017,1,PIT,NL,P,73,0,226,5,13,1,0,,,,,
riverfe01,2018,1,PIT,NL,P,70,0,210,2,5,1,0,,,,,
riverfe01,2019,1,PIT,NL,P,56,0,180,0,5,0,0,,,,,
riverre01,2015,1,TBA,AL,C,107,87,2354,752,60,11,5,6,,40,23,
riverre01,2015,1,TBA,AL,1B,7,2,78,17,1,0,0,,,,,
riverre01,2016,1,NYN,NL,C,59,54,1445,495,37,2,5,3,,43,18,
riverre01,2016,1,NYN,NL,1B,1,0,3,1,1,0,0,,,,,
riverre01,2017,2,CHN,NL,C,19,11,348,127,6,0,0,2,,5,3,
riverre01,2017,1,NYN,NL,C,52,48,1264,441,29,1,3,3,,21,12,
riverre01,2017,1,NYN,NL,1B,1,0,15,2,1,0,0,,,,,
riverre01,2018,2,ATL,NL,C,3,0,24,10,0,0,0,0,,1,0,
riverre01,2018,1,LAA,AL,C,26,22,603,216,15,1,3,3,,9,7,
riverre01,2018,1,LAA,AL,1B,2,0,12,1,0,0,0,,,,,
riverre01,2019,1,NYN,NL,C,8,6,165,65,1,0,0,1,,7,0,
riverre01,2020,1,NYN,NL,C,1,1,24,7,1,0,0,0,,0,1,
riverre01,2021,1,CLE,AL,C,20,17,456,168,10,0,1,4,,7,5,
riverre01,2021,2,WAS,NL,C,4,4,102,32,5,3,0,0,,5,4,
riverse01,2021,1,KCA,AL,C,17,9,318,95,8,0,0,2,,5,2,
riverse01,2022,1,KCA,AL,C,17,7,219,70,2,0,0,0,,4,1,
rivertj01,2016,1,NYN,NL,1B,1,0,9,2,1,0,0,,,,,
rivertj01,2016,1,NYN,NL,2B,26,18,512,30,48,0,12,,,,,
rivertj01,2016,1,NYN,NL,3B,9,5,147,4,7,3,1,,,,,
rivertj01,2017,1,NYN,NL,1B,20,17,452,128,12,1,16,,,,,
rivertj01,2017,1,NYN,NL,2B,12,8,227,18,18,0,2,,,,,
rivertj01,2017,1,NYN,NL,3B,28,25,621,17,45,5,5,,,,,
rivertj01,2017,1,NYN,NL,OF,3,1,28,1,0,0,0,,,,,
riverya01,2015,1,MIL,NL,2B,4,2,57,5,10,1,5,,,,,
riverya01,2015,1,MIL,NL,3B,1,0,12,2,0,0,0,,,,,
riverya01,2015,1,MIL,NL,SS,2,2,48,5,8,0,3,,,,,
riverya01,2016,1,MIL,NL,2B,13,8,210,21,29,2,7,,,,,
riverya01,2016,1,MIL,NL,3B,15,4,168,5,10,3,2,,,,,
riverya01,2016,1,MIL,NL,SS,5,4,108,7,11,0,2,,,,,
riverya01,2017,1,MIL,NL,3B,1,0,9,0,0,0,0,,,,,
riverya01,2018,1,MIA,NL,1B,5,0,16,4,0,0,1,,,,,
riverya01,2018,1,MIA,NL,2B,11,3,114,6,11,0,4,,,,,
riverya01,2018,1,MIA,NL,3B,29,14,455,11,39,0,4,,,,,
riverya01,2018,1,MIA,NL,SS,28,8,280,16,33,4,8,,,,,
riverya01,2018,1,MIA,NL,OF,9,3,95,9,0,0,0,,,,,
riverya01,2019,1,MIA,NL,1B,4,2,83,22,4,0,3,,,,,
riverya01,2019,1,MIA,NL,2B,2,0,10,3,0,0,0,,,,,
riverya01,2019,1,MIA,NL,3B,8,5,135,2,10,1,1,,,,,
riverya01,2019,1,MIA,NL,SS,8,3,108,2,3,1,0,,,,,
riverya01,2019,1,MIA,NL,OF,4,2,68,6,1,0,0,,,,,
riverya01,2020,1,TEX,AL,1B,1,0,6,4,0,0,1,,,,,
riverya01,2020,1,TEX,AL,2B,1,1,21,3,3,0,2,,,,,
riverya01,2020,1,TEX,AL,SS,2,1,27,0,2,0,0,,,,,
rizzoan01,2015,1,CHN,NL,1B,160,160,4291,1330,126,9,102,,,,,
rizzoan01,2016,1,CHN,NL,1B,154,151,4011,1268,125,6,98,,,,,
rizzoan01,2016,1,CHN,NL,2B,1,0,1,0,1,0,0,,,,,
rizzoan01,2017,1,CHN,NL,1B,157,155,4023,1222,150,3,112,,,,,
rizzoan01,2017,1,CHN,NL,2B,10,0,13,0,2,0,1,,,,,
rizzoan01,2017,1,CHN,NL,3B,1,0,3,0,0,0,0,,,,,
rizzoan01,2017,1,CHN,NL,OF,1,0,0,0,0,0,0,,,,,
rizzoan01,2018,1,CHN,NL,P,1,0,1,0,0,0,0,,,,,
rizzoan01,2018,1,CHN,NL,1B,153,148,3979,1133,147,7,128,,,,,
rizzoan01,2018,1,CHN,NL,2B,1,0,1,0,0,0,0,,,,,
rizzoan01,2019,1,CHN,NL,1B,146,144,3680,1140,123,5,120,,,,,
rizzoan01,2020,1,CHN,NL,1B,57,57,1423,418,44,1,39,,,,,
rizzoan01,2021,1,CHN,NL,P,1,0,2,0,0,0,0,,,,,
rizzoan01,2021,1,CHN,NL,1B,92,91,2327,660,94,3,68,,,,,
rizzoan01,2021,1,CHN,NL,2B,1,0,0,0,0,0,0,,,,,
rizzoan01,2021,2,NYA,AL,1B,47,46,1243,308,24,3,30,,,,,
rizzoan01,2022,1,NYA,AL,1B,120,115,3102,919,72,5,71,,,,,
rizzoan01,2023,1,NYA,AL,1B,92,92,2429,656,102,4,58,,,,,
rizzoan01,2024,1,NYA,AL,1B,92,91,2405,602,74,3,58,,,,,
roachdo01,2015,1,CHN,NL,P,1,1,10,0,0,0,0,,,,,
roachdo01,2016,1,SEA,AL,P,4,0,16,0,0,0,0,,,,,
roarkta01,2015,1,WAS,NL,P,40,12,333,9,15,0,3,,,,,
roarkta01,2016,1,WAS,NL,P,34,33,630,9,36,1,5,,,,,
roarkta01,2017,1,WAS,NL,P,32,30,544,11,19,1,4,,,,,
roarkta01,2018,1,WAS,NL,P,31,30,541,7,24,0,0,,,,,
roarkta01,2019,1,CIN,NL,P,21,21,331,10,8,2,1,,,,,
roarkta01,2019,2,OAK,AL,P,10,10,165,1,4,0,0,,,,,
roarkta01,2020,1,TOR,AL,P,11,11,143,3,2,0,0,,,,,
roarkta01,2021,1,TOR,AL,P,3,1,21,0,0,0,0,,,,,
roberda08,2015,1,CHA,AL,P,60,0,190,4,1,0,0,,,,,
roberda08,2016,1,CHA,AL,P,62,0,187,4,6,0,1,,,,,
roberda08,2017,1,CHA,AL,P,31,0,100,3,2,0,0,,,,,
roberda08,2017,2,NYA,AL,P,30,0,105,3,1,1,0,,,,,
roberda08,2018,1,NYA,AL,P,69,0,209,6,5,1,0,,,,,
roberda08,2019,1,PHI,NL,P,7,0,20,1,0,0,0,,,,,
roberda08,2021,1,TBA,AL,P,12,1,36,1,1,0,0,,,,,
roberda08,2022,1,CHN,NL,P,36,0,121,0,1,0,0,,,,,
roberda08,2022,2,PHI,NL,P,22,0,70,3,3,0,0,,,,,
roberda08,2023,2,MIA,NL,P,22,0,64,3,0,0,0,,,,,
roberda08,2023,1,NYN,NL,P,40,0,132,5,7,0,0,,,,,
